date	region_id	email_opens	avg_order_value	social_likes	total_site_visits	total_orders
2020-10-07	5	9078	49.62	570	264219	903
2020-10-07	6	6776	6.3	380	213446	727
2020-10-07	7	12496	7.36	916	226959	747
2020-10-07	8	3421	16.34	480	77273	327
2020-10-07	9	10768	36.34	415	330526	900
2020-10-07	10	8603	46.94	1047	151054	854
2020-10-07	11	6978	9.82	678	218513	770
2020-10-07	12	6436	34.65	318	157549	697
2020-10-07	13	10475	39.09	474	212235	816
2020-10-07	14	5414	47.84	311	149299	510
2020-10-07	15	9952	52.13	609	216325	845
2020-10-07	16	2993	27.82	634	75841	401
2020-10-07	17	3802	41.02	190	79807	739
2020-10-07	18	3852	39.14	575	95775	605
2020-10-07	19	1169	50.63	901	25057	338
2020-10-07	20	9350	34.97	90	214084	709
2020-10-08	1	10652	24.66	791	326375	1149
2020-10-08	2	8438	25.84	652	277465	903
2020-10-08	3	8334	32.63	339	292203	867
2020-10-08	4	10646	38.37	1017	342084	989
2020-10-08	5	5042	38.46	470	152885	649
2020-10-08	6	13928	34.86	107	308239	947
2020-10-08	7	10079	35.89	159	204241	675
2020-10-08	8	4767	18.47	228	95116	460
2020-10-08	9	9249	51.16	534	268915	863
2020-10-08	10	5642	17.92	317	169331	730
2020-10-08	11	9263	47.59	619	198778	767
2020-10-08	12	3844	41.15	833	116492	571
2020-10-08	13	3610	31.52	1088	102414	615
2020-10-08	14	11497	25.96	485	271909	1010
2020-10-08	15	7867	24.19	124	152943	805
2020-10-08	16	9095	35.09	644	218499	733
2020-10-08	17	5225	20.46	799	170999	736
2020-10-08	18	2054	18.08	1111	37179	476
2020-10-08	19	4955	27.74	977	155093	598
2020-10-08	20	17142	24.01	207	504026	1395
2020-10-09	1	4780	18.09	776	134224	127
2020-10-09	2	3578	26.74	844	83339	440
2020-10-09	3	15990	15.71	494	290588	974
2020-10-09	4	8118	42.81	865	216005	754
2020-10-09	5	4000	13.14	201	111401	729
2020-10-09	6	7340	34.41	316	240865	886
2020-10-09	7	9535	16.59	1044	199768	749
2020-10-09	8	14458	44.67	1025	444903	1244
2020-10-09	9	5963	42.71	850	178919	691
2020-10-09	10	8958	52.37	688	205923	882
2020-10-09	11	11632	8.57	948	383802	1124
2020-10-09	12	13783	7.85	261	339999	1030
2020-10-09	13	7616	44.92	196	182002	784
2020-10-09	14	6635	19.21	662	139424	555
2020-10-09	15	5513	47.5	992	180082	608
2020-10-09	16	6019	45.69	884	200471	513
2020-10-09	17	11503	13.72	695	355622	975
2020-10-09	18	5106	46.94	416	152601	814
2020-10-09	19	4511	26.18	767	90237	561
2020-10-09	20	4385	4.89	815	133518	600
2020-10-10	1	10074	51.01	834	338800	1024
2020-10-10	2	4832	6.37	555	110656	610
2020-10-10	3	10237	33.1	379	292148	1133
2020-10-10	4	9843	6.16	888	174898	806
2020-10-10	5	15080	15.73	250	299038	1075
2020-10-10	6	17705	31.48	127	342406	993
2020-10-10	7	5234	10.64	742	132426	624
2020-10-10	8	7804	36.29	626	244423	865
2020-10-10	9	7062	17.41	1115	237413	818
2020-10-10	10	7286	40.57	469	138546	599
2020-10-10	11	3075	47.09	274	91897	570
2020-10-10	12	1629	39.87	289	26701	402
2020-10-10	13	16404	45.99	1066	544409	1325
2020-10-10	14	1523	26.95	468	27619	181
2020-10-10	15	7320	7.81	785	190426	760
2020-10-10	16	3345	28.97	287	74000	410
2020-10-10	17	8459	10.92	85	180712	648
2020-10-10	18	10381	14.96	452	235983	815
2020-10-10	19	4393	19.43	864	138201	588
2020-10-10	20	11816	47.72	309	351582	1187
2020-10-11	1	4408	16.69	111	75495	476
2020-10-11	2	9165	15.05	629	289709	974
2020-10-11	3	6771	8.51	332	170783	602
2020-10-11	4	9674	41.66	564	182848	732
2020-10-11	5	12508	36.33	134	326928	922
2020-10-11	6	4666	6.63	316	141455	673
2020-10-11	7	9700	32.55	605	209831	851
2020-10-11	8	11762	10.09	657	237810	954
2020-10-11	9	7073	7.1	822	124121	471
2020-10-11	10	13927	21.96	412	302336	942
2020-10-11	11	4690	10.15	459	115738	503
2020-10-11	12	10278	11.94	1025	225896	794
2020-10-11	13	5801	12.88	283	172783	737
2020-10-11	14	13661	20.08	120	305557	1069
2020-10-11	15	19475	13.42	79	587243	1454
2020-10-11	16	8979	14.63	1017	215389	710
2020-10-11	17	4648	38.43	987	117587	424
2020-10-11	18	10306	28.15	802	184458	911
2020-10-11	19	3702	20.58	980	70108	638
2020-10-11	20	3398	42.36	679	84198	622
2020-10-12	1	6489	23.62	718	196638	816
2020-10-12	2	10140	22.84	798	272732	1051
2020-10-12	3	7928	24.67	693	154957	683
2020-10-12	4	7282	18.94	548	248127	657
2020-10-12	5	9086	5.87	432	213938	767
2020-10-12	6	9161	46.56	760	170286	758
2020-10-12	7	7570	15.9	143	230125	894
2020-10-12	8	12836	18.79	189	355500	1155
2020-10-12	9	8618	33.72	991	266026	987
2020-10-12	10	6766	21.4	742	119362	691
2020-10-12	11	1652	50.49	661	36019	153
2020-10-12	12	6832	43.88	985	223690	840
2020-10-12	13	4296	27.83	408	139628	623
2020-10-12	14	6700	27.95	238	189850	744
2020-10-12	15	6072	43.68	818	127477	527
2020-10-12	16	6395	18.02	127	187350	794
2020-10-12	17	6052	15.68	1106	115779	473
2020-10-12	18	11184	13.65	174	298994	1057
2020-10-12	19	9681	26.34	868	243735	733
2020-10-12	20	18509	18.12	418	376511	1277
2020-10-13	1	20114	36.4	1026	386715	1210
2020-10-13	2	10677	19.22	616	298853	935
2020-10-13	3	2518	34.8	583	63127	675
2020-10-13	4	11738	16.65	536	296085	1030
2020-10-13	5	8563	42.17	305	222884	756
2020-10-13	6	5035	22.56	647	151682	599
2020-10-13	7	7602	8.42	627	248926	822
2020-10-13	8	9249	51.98	848	311485	982
2020-10-13	9	4764	12.1	1015	117505	561
2020-10-13	10	9501	43.16	152	173766	911
2020-10-13	11	10247	51.21	804	279311	955
2020-10-13	12	7024	42.9	1088	210804	633
2020-10-13	13	3142	43.7	736	61488	203
2020-10-13	14	11600	23.87	1031	307132	958
2020-10-13	15	4811	7.02	1034	121036	439
2020-10-13	16	4614	23.36	949	119768	611
2020-10-13	17	8342	26.62	816	239136	652
2020-10-13	18	8883	39.26	795	262266	950
2020-10-13	19	8882	11.24	568	249154	832
2020-10-13	20	10439	48.13	272	340409	947
2020-10-14	1	5079	24.36	106	124140	592
2020-10-14	2	7535	45.37	750	251651	902
2020-10-14	3	3619	12.61	655	87248	577
2020-10-14	4	9522	16.68	987	255285	864
2020-10-14	5	13914	23.35	530	255301	874
2020-10-14	6	3447	31.91	695	99491	184
2020-10-14	7	8114	22.48	892	160245	619
2020-10-14	8	2261	9.13	314	38740	148
2020-10-14	9	4941	28.49	835	112423	479
2020-10-14	10	12220	50.22	804	311214	1043
2020-10-14	11	5892	52.44	476	182659	894
2020-10-14	12	4892	5.93	1018	95978	533
2020-10-14	13	11001	20.12	793	225495	726
2020-10-14	14	13945	50.23	167	393721	1253
2020-10-14	15	7332	20.77	1008	151900	602
2020-10-14	16	9128	35.01	283	216205	897
2020-10-14	17	10457	20.31	1058	262547	914
2020-10-14	18	5702	36.13	774	162604	986
2020-10-14	19	7332	29.28	791	170157	647
2020-10-14	20	3210	14.61	848	63785	388
2020-10-15	1	7979	24.12	873	177015	723
2020-10-15	2	9364	10.74	444	185318	588
2020-10-15	3	7944	35.53	967	194186	703
2020-10-15	4	10318	7.12	636	284696	1027
2020-10-15	5	14699	23.97	245	265415	949
2020-10-15	6	8897	36.51	1080	243304	760
2020-10-15	7	8877	31.43	659	259013	981
2020-10-15	8	12319	13.07	148	384044	1071
2020-10-15	9	12168	11.89	943	239731	868
2020-10-15	10	10105	42.33	303	201004	862
2020-10-15	11	9766	14.12	970	203441	759
2020-10-15	12	12696	19.21	316	351454	1135
2020-10-15	13	6094	27.48	266	115399	492
2020-10-15	14	5905	28.41	304	133247	650
2020-10-15	15	7718	11.35	662	227103	797
2020-10-15	16	9653	32.7	787	207316	789
2020-10-15	17	7106	44.18	662	149368	732
2020-10-15	18	3742	49.66	911	111181	594
2020-10-15	19	13031	25.36	721	320009	974
2020-10-15	20	7791	38.94	76	261977	821
2020-10-16	1	8145	18.42	677	231313	1150
2020-10-16	2	8356	35.29	821	187613	692
2020-10-16	3	20002	5.05	903	443695	1248
2020-10-16	4	5636	25.54	153	118429	659
2020-10-16	5	11664	30.99	507	252145	896
2020-10-16	6	5646	6.21	795	174363	452
2020-10-16	7	7719	31.81	381	151579	713
2020-10-16	8	10085	29.34	559	195585	762
2020-10-16	9	3417	24.27	582	99356	651
2020-10-16	10	7589	20.54	948	184186	770
2020-10-16	11	16182	28.63	578	293929	1057
2020-10-16	12	3168	45.27	742	67927	566
2020-10-16	13	11580	45.14	1111	266562	742
2020-10-16	14	10341	17.69	840	280319	949
2020-10-16	15	5088	52.69	1119	110860	419
2020-10-16	16	5120	32.75	547	161671	850
2020-10-16	17	4103	53.08	242	104621	419
2020-10-16	18	6592	23.29	593	172047	449
2020-10-16	19	8991	24.71	1013	247960	826
2020-10-16	20	2096	40.5	629	48815	294
2020-10-17	1	9105	50.11	597	249052	884
2020-10-17	2	10522	26.4	493	216979	707
2020-10-17	3	8395	33.2	684	285380	1023
2020-10-17	4	7802	38.87	1090	176719	708
2020-10-17	5	12664	38.8	1114	272157	926
2020-10-17	6	5186	32.57	1055	123207	699
2020-10-17	7	6235	13.75	888	189373	653
2020-10-17	8	7564	52.24	817	220214	903
2020-10-17	9	9029	8.74	1020	225206	939
2020-10-17	10	5555	8.95	193	154833	555
2020-10-17	11	17840	9.07	716	359072	1115
2020-10-17	12	8412	28.54	156	270661	975
2020-10-17	13	3902	16.39	844	130637	445
2020-10-17	14	5773	46.77	531	195448	610
2020-10-17	15	5217	14.96	553	135697	588
2020-10-17	16	6982	21.5	539	177403	611
2020-10-17	17	13350	27.05	116	252332	902
2020-10-17	18	12809	8.88	903	301163	939
2020-10-17	19	4575	39.26	1083	151754	313
2020-10-17	20	4432	47.42	106	134805	659
2020-10-18	1	7133	33.45	661	247618	683
2020-10-18	2	6547	49.43	84	209787	761
2020-10-18	3	15951	46.92	257	455094	1314
2020-10-18	4	7098	38.11	802	135420	654
2020-10-18	5	14202	29.48	170	377806	1000
2020-10-18	6	4557	28.14	563	112701	685
2020-10-18	7	8431	42.2	601	169957	868
2020-10-18	8	8879	19.22	517	271805	906
2020-10-18	9	5802	53.02	427	148985	486
2020-10-18	10	7041	9.53	261	134616	408
2020-10-18	11	8947	17.83	874	221520	896
2020-10-18	12	13406	29.62	1120	305542	828
2020-10-18	13	3688	35.36	937	62795	397
2020-10-18	14	4282	43.71	168	75277	336
2020-10-18	15	10095	35.95	992	236083	879
2020-10-18	16	3065	41.91	446	88847	483
2020-10-18	17	4719	7.32	416	95794	579
2020-10-18	18	16922	26.67	494	323531	1072
2020-10-18	19	6654	21.18	88	150053	623
2020-10-18	20	5515	19.94	853	173770	644
2020-10-19	1	14897	6.42	465	420384	1218
2020-10-19	2	11322	9.43	222	317653	1216
2020-10-19	3	9359	23.81	805	293369	890
2020-10-19	4	2407	14.18	207	64123	500
2020-10-19	5	4549	18.47	292	99363	479
2020-10-19	6	12691	19.88	1097	251303	895
2020-10-19	7	2868	7.74	345	66381	368
2020-10-19	8	6214	51.42	117	166902	682
2020-10-19	9	11486	34.43	455	339487	1016
2020-10-19	10	19481	15.88	977	375877	1106
2020-10-19	11	3642	20.41	546	94574	447
2020-10-19	12	7325	36.17	985	214658	709
2020-10-19	13	15231	13.1	660	401183	1104
2020-10-19	14	6624	39.75	855	155023	678
2020-10-19	15	7828	32.96	223	154153	730
2020-10-19	16	9045	29.18	1104	294316	1054
2020-10-19	17	10267	49.14	415	284456	1052
2020-10-19	18	5297	31.63	323	146768	625
2020-10-19	19	8811	15.13	652	213990	691
2020-10-19	20	13691	17.72	469	248126	875
2020-10-20	1	6061	38.05	346	198275	842
2020-10-20	2	6158	51.25	120	124453	596
2020-10-20	3	8564	40.74	149	265604	997
2020-10-20	4	7784	19.66	558	195229	761
2020-10-20	5	12087	49.72	607	299972	1097
2020-10-20	6	8216	49.36	431	186953	696
2020-10-20	7	8324	31.68	699	229485	593
2020-10-20	8	3993	26.17	439	121188	577
2020-10-20	9	6776	36.85	556	155557	683
2020-10-20	10	11260	31.94	1014	235217	736
2020-10-20	11	13341	30.1	1069	254860	962
2020-10-20	12	6106	17.81	81	102243	562
2020-10-20	13	6425	49.8	426	141671	674
2020-10-20	14	4790	49.55	1007	144722	657
2020-10-20	15	10619	34.35	490	209396	747
2020-10-20	16	9280	33.41	421	292187	946
2020-10-20	17	2797	37.27	751	77970	475
2020-10-20	18	4888	38.4	1101	138537	557
2020-10-20	19	2312	32.66	617	28739	468
2020-10-20	20	7349	21.14	496	216319	789
2020-10-21	1	7622	17.93	303	230108	987
2020-10-21	2	4395	14.56	365	92826	613
2020-10-21	3	2200	44.44	472	50449	296
2020-10-21	4	5328	22.35	585	117919	430
2020-10-21	5	10157	13.97	995	200637	897
2020-10-21	6	16297	48.74	193	304222	1004
2020-10-21	7	1887	39.07	737	29922	480
2020-10-21	8	8553	10.28	79	200526	898
2020-10-21	9	11833	17.39	1024	235667	824
2020-10-21	10	15166	34.58	463	398451	1168
2020-10-21	11	13486	6.01	1024	294379	1087
2020-10-21	12	2481	14.32	364	67613	472
2020-10-21	13	4261	8.31	714	107558	673
2020-10-21	14	7192	25.59	972	157114	687
2020-10-21	15	9908	38.14	64	296404	970
2020-10-21	16	8191	32.63	845	257048	948
2020-10-21	17	11451	49.21	176	219350	660
2020-10-21	18	11952	8.12	260	242015	781
2020-10-21	19	7144	34.9	272	183640	811
2020-10-21	20	6363	36.04	955	187377	659
2020-10-22	1	8465	38.44	207	159830	658
2020-10-22	2	5363	21.29	894	151244	526
2020-10-22	3	11937	34.46	521	400681	1137
2020-10-22	4	21948	28.01	1020	432993	1087
2020-10-22	5	8111	7.91	533	195415	790
2020-10-22	6	10654	36.17	115	190011	835
2020-10-22	7	9628	34.47	277	307343	1016
2020-10-22	8	4535	9.05	559	143794	564
2020-10-22	9	9786	22.18	69	209239	942
2020-10-22	10	6842	46.33	666	177893	734
2020-10-22	11	17586	29.56	569	403714	1235
2020-10-22	12	5726	10.48	211	143267	816
2020-10-22	13	10749	5.55	1044	272221	787
2020-10-22	14	6106	32.22	567	153788	585
2020-10-22	15	8828	26.32	1071	265522	1045
2020-10-22	16	7939	21.92	907	270640	881
2020-10-22	17	13913	13.97	483	301180	893
2020-10-22	18	7379	17.66	182	147093	512
2020-10-22	19	5634	16.22	963	171605	637
2020-10-22	20	11603	12.66	710	324270	907
2020-10-23	1	3849	16.82	911	102150	360
2020-10-23	2	1507	28.44	1077	32557	166
2020-10-23	3	12258	42.22	67	292295	784
2020-10-23	4	5585	27.04	589	161801	604
2020-10-23	5	8992	48.47	536	301523	805
2020-10-23	6	9545	6.41	313	157479	738
2020-10-23	7	12207	33.1	837	416621	1225
2020-10-23	8	3202	18.85	790	53769	379
2020-10-23	9	6917	22.59	478	143226	743
2020-10-23	10	3771	34.75	163	62169	369
2020-10-23	11	7306	16.06	382	232114	872
2020-10-23	12	10426	27.2	250	260967	993
2020-10-23	13	12212	43.73	575	223579	927
2020-10-23	14	6754	17.22	331	192107	659
2020-10-23	15	5414	44.62	899	124871	608
2020-10-23	16	3491	34.52	309	87452	613
2020-10-23	17	13634	45.97	86	284562	885
2020-10-23	18	7692	20.44	1091	247723	849
2020-10-23	19	9259	35.11	334	214825	694
2020-10-23	20	7342	10.75	188	165143	533
2020-10-24	1	2600	23.87	479	46362	101
2020-10-24	2	17525	37.81	1079	338295	1016
2020-10-24	3	12711	16.98	733	284279	1030
2020-10-24	4	5892	42.15	218	133690	824
2020-10-24	5	11585	24.76	522	210189	898
2020-10-24	6	6529	9.6	614	146530	585
2020-10-24	7	5069	28.74	300	129172	563
2020-10-24	8	5363	39	716	156840	798
2020-10-24	9	4041	49.92	224	122145	505
2020-10-24	10	7682	33.86	487	192050	910
2020-10-24	11	15339	8.72	496	376929	1194
2020-10-24	12	8849	39.88	866	178908	751
2020-10-24	13	9043	30.67	934	213288	974
2020-10-24	14	9237	20.71	1078	226914	738
2020-10-24	15	8372	22.03	694	245985	981
2020-10-24	16	6987	10.63	1019	159295	870
2020-10-24	17	3132	50.38	458	77856	425
2020-10-24	18	8314	48.13	194	235233	895
2020-10-24	19	10757	51.88	783	260034	1076
2020-10-24	20	8829	18.89	809	280221	852
2020-10-25	1	2124	43.53	932	56643	442
2020-10-25	2	7851	36.39	416	238478	694
2020-10-25	3	13956	33.29	460	290183	1022
2020-10-25	4	5905	13.64	981	168002	650
2020-10-25	5	2270	41.65	516	57613	468
2020-10-25	6	4207	27.09	946	138525	365
2020-10-25	7	3633	6.94	241	85593	543
2020-10-25	8	13531	26.92	615	271095	954
2020-10-25	9	15905	30.47	700	407330	1165
2020-10-25	10	5372	42.94	247	152758	622
2020-10-25	11	3467	17.41	729	107613	452
2020-10-25	12	9110	22.96	413	309621	1041
2020-10-25	13	9303	30.68	113	222704	841
2020-10-25	14	9067	18.1	226	233500	706
2020-10-25	15	6458	45.73	958	205266	879
2020-10-25	16	16910	50.23	204	370179	1282
2020-10-25	17	8325	45.48	146	175303	823
2020-10-25	18	10189	23.37	550	244755	796
2020-10-25	19	8146	36.1	207	207843	653
2020-10-25	20	9121	45.42	1100	211167	775
2020-10-26	1	4802	44.69	132	76583	484
2020-10-26	2	8279	17.22	66	270822	932
2020-10-26	3	4950	23.19	95	127592	654
2020-10-26	4	8823	33.18	450	184483	600
2020-10-26	5	9981	36.97	1052	266523	899
2020-10-26	6	7581	43.51	127	243694	890
2020-10-26	7	5426	23.94	680	179359	295
2020-10-26	8	18288	50.03	432	344230	872
2020-10-26	9	9708	20.5	596	314174	985
2020-10-26	10	9871	23.38	841	183118	852
2020-10-26	11	3546	16.31	1059	96326	377
2020-10-26	12	6009	34.25	756	129235	646
2020-10-26	13	12313	49.81	453	391593	1087
2020-10-26	14	4070	45.59	372	94319	621
2020-10-26	15	11160	19.11	1028	227263	1005
2020-10-26	16	8133	31.12	382	235613	971
2020-10-26	17	3768	41.45	1119	96267	328
2020-10-26	18	8906	52.02	222	199991	790
2020-10-26	19	12179	45.29	1046	252816	870
2020-10-26	20	5994	37.1	234	201053	737
2020-10-27	1	5405	25.74	574	134227	611
2020-10-27	2	5306	18.18	841	159137	665
2020-10-27	3	13893	9.28	806	339415	941
2020-10-27	4	11928	29.91	771	367541	1136
2020-10-27	5	9239	53.08	1025	301422	962
2020-10-27	6	2791	23.45	974	56188	440
2020-10-27	7	4310	6.09	796	121768	557
2020-10-27	8	5075	37	911	114694	401
2020-10-27	9	8469	38.42	580	159653	708
2020-10-27	10	7018	39.49	219	187006	826
2020-10-27	11	10860	14.01	303	257568	906
2020-10-27	12	5517	23.68	918	169263	623
2020-10-27	13	8983	19.79	595	225658	1049
2020-10-27	14	7228	48.72	688	198742	825
2020-10-27	15	12107	19.5	960	291216	786
2020-10-27	16	7387	29.74	799	184630	492
2020-10-27	17	8618	19.09	974	192807	878
2020-10-27	18	11669	17.25	351	242393	713
2020-10-27	19	2455	30.75	881	54003	232
2020-10-27	20	6474	52.38	572	209842	872
2020-10-28	1	6679	20.54	161	129531	565
2020-10-28	2	10518	42.61	465	325230	1032
2020-10-28	3	9364	31.41	1033	237789	764
2020-10-28	4	5820	35.47	143	184889	816
2020-10-28	5	4793	47.35	240	157269	653
2020-10-28	6	11929	50.31	919	230899	791
2020-10-28	7	12123	22.21	1035	219451	776
2020-10-28	8	12882	28.03	652	295859	1070
2020-10-28	9	14081	51.31	252	261102	902
2020-10-28	10	9161	12.16	380	165983	613
2020-10-28	11	9869	9.81	517	312229	964
2020-10-28	12	10682	35.39	751	268361	822
2020-10-28	13	9148	29.32	81	285102	984
2020-10-28	14	8573	9.39	943	186883	664
2020-10-28	15	3633	8.65	854	113076	662
2020-10-28	16	4640	34.44	169	139237	761
2020-10-28	17	13632	36.98	148	250537	909
2020-10-28	18	6658	9.93	1047	132013	444
2020-10-28	19	9475	15.59	195	207706	796
2020-10-28	20	5886	33.46	143	185922	711
2020-10-29	1	7293	19.49	81	166623	488
2020-10-29	2	9097	35.12	128	165342	629
2020-10-29	3	9689	22.37	1045	210559	815
2020-10-29	4	1061	16.89	1031	24058	150
2020-10-29	5	7829	18.48	816	168161	765
2020-10-29	6	13328	16.47	770	256417	1002
2020-10-29	7	5920	19.3	902	118055	444
2020-10-29	8	3336	16.6	502	78008	593
2020-10-29	9	10154	33.57	773	306517	900
2020-10-29	10	5158	9.62	396	129697	710
2020-10-29	11	8078	5.27	258	269210	1064
2020-10-29	12	10845	13.61	632	344719	1055
2020-10-29	13	12864	32.57	598	383671	1156
2020-10-29	14	8309	43.07	806	279426	882
2020-10-29	15	6664	37.7	848	145178	796
2020-10-29	16	6416	7.35	439	219299	651
2020-10-29	17	3119	35.24	1012	58537	295
2020-10-29	18	12668	9.5	791	268630	879
2020-10-29	19	7718	34.14	457	229434	789
2020-10-29	20	4228	17.21	169	92298	589
2020-10-30	1	8199	45.46	402	225809	863
2020-10-30	2	6479	29.3	895	178867	562
2020-10-30	3	7929	20.87	185	191850	908
2020-10-30	4	7171	52.47	520	188974	705
2020-10-30	5	9109	16.34	605	197413	778
2020-10-30	6	6180	23.64	364	191430	892
2020-10-30	7	5423	7.53	624	140936	609
2020-10-30	8	14617	49.38	452	466273	1300
2020-10-30	9	13664	47.11	400	315011	1142
2020-10-30	10	6219	24.57	762	124178	539
2020-10-30	11	7095	25.15	191	130348	687
2020-10-30	12	9716	47.1	520	324232	1007
2020-10-30	13	12011	18.74	326	287788	1002
2020-10-30	14	8573	15.92	848	207233	798
2020-10-30	15	13141	20.12	689	361606	1193
2020-10-30	16	9475	33.73	401	229717	909
2020-10-30	17	9412	19.28	305	260071	1110
2020-10-30	18	4760	12.51	757	86748	470
2020-10-30	19	6169	25.25	152	119531	738
2020-10-30	20	6832	47.67	589	154569	529
2020-10-31	1	12687	50.24	907	349345	1179
2020-10-31	2	8826	29.78	388	304684	970
2020-10-31	3	10267	49.9	198	354890	969
2020-10-31	4	6334	32.81	1099	132917	686
2020-10-31	5	6639	39.87	886	210852	701
2020-10-31	6	2410	26.9	298	57235	295
2020-10-31	7	3566	46.68	1103	77904	637
2020-10-31	8	5989	15.28	525	186287	725
2020-10-31	9	11569	32.51	1112	348395	1128
2020-10-31	10	2705	36.39	898	61012	374
2020-10-31	11	11209	37.26	489	296416	963
2020-10-31	12	12316	12.31	1041	323169	984
2020-10-31	13	3984	8.33	1034	107143	412
2020-10-31	14	4355	34.14	463	75471	442
2020-10-31	15	9948	48.89	365	233138	859
2020-10-31	16	5493	21.84	974	132310	600
2020-10-31	17	11233	41.83	1113	277305	1037
2020-10-31	18	4560	43.76	322	132199	508
2020-10-31	19	8381	27.25	959	207293	739
2020-10-31	20	9845	21.39	726	298690	1128
2020-11-01	1	7695	5.79	754	252627	938
2020-11-01	2	16039	31.68	638	371447	1080
2020-11-01	3	17407	30.95	975	334495	1153
2020-11-01	4	11113	11.86	1041	288324	1011
2020-11-01	5	6287	16.32	427	182454	682
2020-11-01	6	2572	33	211	73102	341
2020-11-01	7	6456	38.37	191	184607	702
2020-11-01	8	5830	31.05	572	92666	494
2020-11-01	9	9044	50.05	260	268247	776
2020-11-01	10	4581	48.38	170	140195	530
2020-11-01	11	9193	23.22	611	169004	884
2020-11-01	12	3438	16.02	794	68847	313
2020-11-01	13	11787	27.04	365	289709	1058
2020-11-01	14	11883	5.27	475	223420	802
2020-11-01	15	7292	45.28	1095	159719	613
2020-11-01	16	5514	31.92	471	152653	648
2020-11-01	17	2435	44.75	855	53594	465
2020-11-01	18	8404	27.59	1121	217356	695
2020-11-01	19	6883	52.91	238	224220	752
2020-11-01	20	5974	17.54	1033	135237	536
2020-11-02	1	3744	45.58	243	93005	508
2020-11-02	2	7242	28.02	448	222610	780
2020-11-02	3	17203	8.86	670	330959	984
2020-11-02	4	7232	12.11	921	211039	806
2020-11-02	5	6008	48.05	391	177763	693
2020-11-02	6	5977	44.23	661	113784	606
2020-11-02	7	13269	21.81	391	397974	949
2020-11-02	8	9536	43.05	169	191541	685
2020-11-02	9	4831	36.17	997	144282	417
2020-11-02	10	3475	31.38	236	61235	276
2020-11-02	11	7847	9.62	1108	246817	967
2020-11-02	12	5598	46.03	815	159793	598
2020-11-02	13	14509	11.45	1117	266853	867
2020-11-02	14	4989	40.44	94	160233	606
2020-11-02	15	8699	10.34	77	155696	728
2020-11-02	16	8296	20.96	979	215270	670
2020-11-02	17	18276	13.27	469	367552	1079
2020-11-02	18	17080	29.92	96	484237	1401
2020-11-02	19	13891	5.35	667	430855	1245
2020-11-02	20	19163	25.46	348	348523	1132
2020-11-03	1	7150	40.66	395	139560	593
2020-11-03	2	17330	28.12	1005	385159	1115
2020-11-03	3	2209	45.83	656	49198	126
2020-11-03	4	5106	29.24	865	123639	417
2020-11-03	5	13854	45.24	181	495524	1354
2020-11-03	6	13129	44.36	101	438115	1132
2020-11-03	7	7940	8.07	768	239546	1050
2020-11-03	8	15411	6.8	1006	402790	1169
2020-11-03	9	3349	7.56	510	87631	357
2020-11-03	10	8172	35.78	319	249182	882
2020-11-03	11	5675	25.33	730	157237	767
2020-11-03	12	6702	39.25	764	194602	917
2020-11-03	13	6186	14.14	351	153998	712
2020-11-03	14	8801	5.03	863	294652	1021
2020-11-03	15	14027	36.06	143	314032	1002
2020-11-03	16	6208	40.8	969	170001	700
2020-11-03	17	4213	23.24	960	117342	594
2020-11-03	18	3357	17.11	342	89105	581
2020-11-03	19	12540	16.49	994	246555	982
2020-11-03	20	4360	36.42	971	112417	707
2020-11-04	1	2675	47.63	896	52070	481
2020-11-04	2	9423	21.68	1052	252746	873
2020-11-04	3	11059	7.6	264	290065	995
2020-11-04	4	15069	47.44	1118	294544	890
2020-11-04	5	7404	43.32	889	232378	841
2020-11-04	6	6515	40.22	819	154398	592
2020-11-04	7	5063	24.62	113	104833	616
2020-11-04	8	5316	42.4	546	135202	577
2020-11-04	9	16170	23.92	1084	307067	1048
2020-11-04	10	17620	44.55	554	430798	1317
2020-11-04	11	7455	39.6	314	204385	730
2020-11-04	12	5859	42.6	463	181420	738
2020-11-04	13	10249	21.65	241	230873	967
2020-11-04	14	2231	30.96	440	37540	346
2020-11-04	15	12915	35.98	166	264553	919
2020-11-04	16	8072	29.31	1101	221612	995
2020-11-04	17	5606	9.6	740	158571	500
2020-11-04	18	18152	38.47	212	498269	1416
2020-11-04	19	10423	17.88	978	362461	1083
2020-11-04	20	7090	28.94	139	123556	495
2020-11-05	1	10767	40.75	624	214004	859
2020-11-05	2	3934	35.96	157	106510	600
2020-11-05	3	4035	15.76	746	67271	481
2020-11-05	4	5777	16.33	478	111209	550
2020-11-05	5	6393	6.37	793	175702	794
2020-11-05	6	14910	4.88	154	338237	1031
2020-11-05	7	17579	8.54	937	331856	855
2020-11-05	8	10996	17.02	752	267691	978
2020-11-05	9	11510	26	944	371828	1001
2020-11-05	10	10255	33.1	545	200995	776
2020-11-05	11	5377	50.55	881	140188	607
2020-11-05	12	10876	15.39	598	336143	1100
2020-11-05	13	5661	45.1	350	124555	415
2020-11-05	14	7837	11.67	468	190874	553
2020-11-05	15	12523	29.71	1046	234646	908
2020-11-05	16	7232	40.68	372	129608	667
2020-11-05	17	8276	25.42	591	228535	795
2020-11-05	18	4293	41.55	638	131848	597
2020-11-05	19	11637	12.96	389	340293	964
2020-11-05	20	9666	31.94	1025	281259	849
2020-11-06	1	11668	46.97	986	333603	1014
2020-11-06	2	8644	8.27	598	233686	1093
2020-11-06	3	10498	32.87	145	225133	725
